delivery_id,factory_id,project_id,distance_km,expected_time_hours,actual_time_hours,delay_flag,date,project_lat,project_lon,demand,priority_level,factory_lat,factory_lon,base_production_per_week,production_variability,max_storage,weather_index,traffic_index,delay_hours,computed_distance,weather_distance,traffic_distance,priority_encoded,day_of_week,is_weekend,exposure,distance_bucket,day_of_month,risk_escalation,predicted_delay,priority_score
D667,F1,P2,507.02,12.68,21.49,1,2026-04-06,16.198197282067113,75.19888777372205,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,8.809999999999999,490.5099224232987,278.861,359.9842,1,0,0,638.8452,Long,6,0.63,8.835199999999997,3547.1266816945513
D668,F4,P136,828.32,20.71,30.42,1,2026-04-06,19.854727106484248,78.7114680165549,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.55,0.71,9.71,829.2549126176584,455.5760000000001,588.1072,3,0,0,1043.6832000000002,Very Long,6,0.63,12.399600000000026,13508.990854516383
D669,F1,P158,585.94,14.65,21.85,1,2026-04-01,12.961317182445136,74.73503733373121,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,7.200000000000001,572.160657968207,322.26700000000005,123.04740000000001,1,2,0,445.3144000000001,Long,1,0.38,6.401050000000016,1544.3044028640736
D670,F3,P56,631.46,15.79,25.92,1,2026-04-01,14.438250065264231,73.31724682514353,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.21,10.130000000000003,622.5910811150839,347.30300000000005,132.60660000000001,3,2,0,479.90960000000007,Long,1,0.38,8.984850000000023,3891.660239721369
D671,F1,P18,497.84,12.45,26.17,1,2026-04-27,15.598033066958124,75.16120188801452,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.8,0.98,13.720000000000002,481.35931302502775,398.272,487.8832,1,0,0,886.1551999999999,Long,27,0.89,13.445599999999983,9353.3056259289
D672,F2,P24,357.09,8.93,11.65,1,2026-04-01,19.722042458113105,76.85627398149347,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.21,2.7200000000000006,354.88099586551294,196.3995,74.98889999999999,1,2,0,271.3884,Medium,1,0.38,2.9598500000000088,438.63455141343724
D673,F5,P48,733.63,18.34,27.33,1,2026-04-28,19.04374271212206,76.99483238507034,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.56,0.32,8.989999999999998,726.5755694644608,410.8328,234.76160000000002,3,1,0,645.5944000000001,Very Long,28,0.44000000000000006,8.636700000000001,5192.693478201503
D674,F2,P161,533.86,13.35,23.49,1,2026-04-26,13.40264215911471,72.137288814654,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.53,0.44,10.139999999999999,525.4597330601526,282.9458,234.8984,3,6,1,517.8442,Long,26,0.485,9.599750000000018,4727.114662282594
D675,F4,P115,286.24,7.16,14.54,1,2026-04-27,14.64600243736411,76.42211973468392,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.8,0.98,7.379999999999999,284.55615579246245,228.99200000000002,280.5152,2,0,0,509.5072,Short,27,0.89,7.516050000000023,4028.774746656926
D676,F2,P83,354.66,8.87,18.07,1,2026-04-13,13.67257296590171,76.33158379062053,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,9.200000000000001,354.5779038935887,205.7028,305.0076,3,0,0,510.71040000000005,Medium,13,0.72,6.148899999999998,3530.356808541394
D677,F1,P185,636.58,15.91,26.75,1,2026-04-14,19.74064441216198,76.3837750659847,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.88,0.24,10.84,628.5929631631143,560.1904000000001,152.7792,1,1,0,712.9696000000001,Very Long,14,0.56,10.114499999999973,4651.923833150215
D678,F1,P83,392.01,9.8,14.73,1,2026-04-03,13.67257296590171,76.33158379062053,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.11,0.93,4.93,382.20078047739185,43.1211,364.5693,3,4,0,407.6904,Medium,3,0.52,5.376899999999986,1873.830740710487
D679,F3,P20,479.97,12.0,18.34,1,2026-04-29,14.612326150446684,76.5635517952432,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.04,0.92,6.34,480.747578122462,19.198800000000002,441.5724,1,2,0,460.7712,Long,29,0.48000000000000004,7.002733333333319,1555.028642725945
D680,F5,P188,76.22,1.91,3.24,1,2026-04-06,13.021517835379726,74.00013159372884,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.71,1.3300000000000003,75.14047827781489,41.921,54.1162,3,0,0,96.0372,Short,6,0.63,1.2683000000000038,134.54014553728683
D681,F4,P130,690.75,17.27,28.3,1,2026-04-03,17.023155319589087,73.55419162809633,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.11,0.93,11.030000000000001,681.4800618305873,75.9825,642.3975,3,4,0,718.38,Very Long,3,0.52,10.127149999999979,6172.66903443366
D682,F5,P43,426.31,10.66,23.98,1,2026-04-27,15.802961785456894,76.50620457581107,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,13.32,418.41630022595757,341.048,417.7838,1,0,0,758.8317999999999,Medium,27,0.89,12.272600000000006,7318.7969132193175
D683,F4,P8,720.11,18.0,27.97,1,2026-04-01,15.603994015756344,72.10611968927893,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.55,0.21,9.969999999999999,704.9064059826062,396.06050000000005,151.2231,1,2,0,547.2836,Very Long,1,0.38,9.397950000000016,2780.0083214088836
D684,F1,P160,61.61,1.54,2.57,1,2026-04-06,14.491306475130354,79.83608422897207,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,1.0299999999999998,61.37639218889932,33.8855,43.7431,3,0,0,77.6286,Short,6,0.63,0.9264000000000003,80.57793577876875
D685,F2,P22,346.48,8.66,16.78,1,2026-04-06,18.75627078942521,77.97856088109904,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.71,8.120000000000001,337.2916621356875,190.56400000000002,246.0008,2,0,0,436.5648,Medium,6,0.63,5.75235,2113.7512397462424
D686,F3,P180,432.88,10.82,18.76,1,2026-04-06,15.08317296772452,77.45290935178232,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.71,7.940000000000001,433.1266615828351,238.084,307.34479999999996,3,0,0,545.4287999999999,Medium,6,0.63,7.845450000000028,4490.941192218787
D687,F5,P108,595.92,14.9,21.49,1,2026-04-17,17.16082689624452,77.3513924773048,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.38,6.589999999999998,585.9130386605809,286.04159999999996,226.44959999999998,2,4,0,512.4911999999999,Long,17,0.43,8.468325000000009,3145.3214021181698
D688,F2,P127,267.7,6.69,11.74,1,2026-04-11,14.372081149182389,75.35824685157021,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.89,0.15,5.05,268.10115361198626,238.253,40.154999999999994,2,5,1,278.40799999999996,Short,11,0.52,4.895749999999992,1162.9459203733174
D689,F4,P24,813.48,20.34,39.95,1,2026-04-15,19.722042458113105,76.85627398149347,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,19.610000000000003,814.4102219332675,740.2668,479.9532,1,2,0,1220.22,Very Long,15,0.75,19.02076666666668,16894.107259222787
D690,F5,P12,584.61,14.62,21.84,1,2026-04-26,17.466108150603667,76.87997326226096,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.53,0.44,7.220000000000001,576.7757933269237,309.8433,257.2284,2,6,1,567.0717,Long,26,0.485,9.575649999999992,4125.719451501464
D691,F1,P27,495.48,12.39,21.73,1,2026-04-21,15.387211845650956,75.15905214540456,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.57,0.74,9.34,479.13365268093276,282.42359999999996,366.65520000000004,1,1,0,649.0788,Long,21,0.655,8.841599999999977,3685.0546563099333
D692,F3,P77,586.95,14.67,21.9,1,2026-04-24,14.607671241615078,73.76192838052438,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.24,0.4,7.229999999999999,579.7458668844433,140.868,234.78000000000003,2,4,0,375.648,Long,24,0.32,6.872950000000008,1604.609097691027
D693,F2,P54,339.52,8.49,14.77,1,2026-04-09,14.177057995077082,77.1815209643309,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.43,6.279999999999999,336.7177034353101,285.1968,145.9936,3,3,0,431.19039999999995,Medium,9,0.635,5.949249999999985,2881.675811950857
D694,F4,P134,342.16,8.55,13.37,1,2026-04-26,15.507792984144697,77.3762090823616,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.53,0.44,4.8199999999999985,342.5931711705588,181.34480000000002,150.55040000000002,2,6,1,331.89520000000005,Medium,26,0.485,4.924900000000013,1251.4364887638174
D695,F4,P44,767.98,19.2,38.74,1,2026-04-22,17.56412869140902,73.114651635247,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.77,0.82,19.540000000000003,757.3925014448656,591.3446,629.7436,2,2,0,1221.0882000000001,Very Long,22,0.7949999999999999,19.25819999999998,22946.081108087015
D696,F5,P109,607.34,15.18,30.54,1,2026-04-04,18.913340520575225,73.84148214593245,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.97,1.0,15.36,608.2973098217138,589.1198,607.34,3,5,1,1196.4598,Long,4,0.985,16.080800000000007,27496.177576976334
D697,F1,P130,708.39,17.71,23.82,1,2026-04-28,17.023155319589087,73.55419162809633,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.56,0.32,6.109999999999999,684.8793404888089,396.69840000000005,226.6848,3,1,0,623.3832,Very Long,28,0.44000000000000006,7.44909999999999,4325.9987996549535
D698,F2,P96,364.19,9.1,13.45,1,2026-04-14,19.789310694042538,74.27136779789973,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.88,0.24,4.35,362.0156177575754,320.4872,87.40559999999999,3,1,0,407.89279999999997,Medium,14,0.56,4.683450000000004,2066.5647159679615
D699,F4,P75,207.5,5.19,7.73,1,2026-04-24,13.205740351723437,76.06559021392574,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.24,0.4,2.54,203.5316776985318,49.8,83.0,1,4,0,132.8,Short,24,0.32,2.1824500000000038,139.12090904633052
D700,F5,P137,605.5,15.14,23.61,1,2026-04-13,18.8832369464934,74.00201088412692,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,8.469999999999999,606.3301608019827,351.19,520.73,3,0,0,871.9200000000001,Long,13,0.72,9.487550000000013,9253.491338864591
D701,F5,P52,137.77,3.44,5.75,1,2026-04-14,14.594760168042193,72.97670363760538,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,2.31,137.380759610148,121.23760000000001,33.0648,3,1,0,154.3024,Short,14,0.56,2.243410000000005,382.91315417130266
D702,F5,P182,531.54,13.29,23.95,1,2026-04-07,15.96829963434725,77.54312286953551,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.97,0.69,10.66,519.8493667393803,515.5938,366.76259999999996,1,1,0,882.3563999999999,Long,7,0.83,11.949833333333343,8177.801740121526
D703,F2,P84,212.01,5.3,8.09,1,2026-04-05,17.566275194760657,73.8284001743784,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,2.79,204.56763008440907,12.7206,156.88739999999999,2,6,1,169.60799999999998,Short,5,0.4,2.6778500000000007,282.47771384878314
D704,F4,P131,289.08,7.23,12.31,1,2026-04-15,12.567527335999422,75.1742706177111,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,5.08,282.72459589200355,263.0628,170.5572,3,2,0,433.62,Short,15,0.75,5.308125000000009,2817.6258831001255
D705,F2,P60,350.23,8.76,12.48,1,2026-04-05,13.75011375658456,76.46481601613873,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,3.7200000000000006,349.85431960073157,21.0138,259.1702,2,6,1,280.184,Medium,5,0.4,4.233300000000009,725.8941938383463
D706,F3,P156,506.07,12.65,19.63,1,2026-04-20,17.84031453249455,72.38172902153319,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,6.979999999999999,482.5761502145353,126.5175,207.4887,1,0,0,334.0062,Long,20,0.32999999999999996,5.234649999999995,824.7550155282337
D707,F3,P177,611.8,15.3,22.5,1,2026-04-14,13.716712957666992,75.01807266582381,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.88,0.24,7.199999999999999,610.291213557565,538.384,146.832,2,1,0,685.216,Long,14,0.56,7.979950000000022,4705.245885307854
D708,F4,P39,443.41,11.09,17.91,1,2026-04-21,13.887879357991649,74.0485465820906,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,6.82,434.0216794776422,252.7437,328.1234,2,1,0,580.8670999999999,Medium,21,0.655,7.346099999999995,3657.9229554790213
D709,F5,P134,490.11,12.25,18.42,1,2026-04-20,15.507792984144697,77.3762090823616,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.25,0.41,6.170000000000002,478.75846818721635,122.5275,200.9451,2,0,0,323.4726,Long,20,0.32999999999999996,5.392887499999992,1098.2129973568701
D710,F2,P19,385.01,9.63,15.78,1,2026-04-12,19.413270926350357,77.81817596685137,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,6.149999999999999,377.74757253123727,196.3551,88.5523,2,6,1,284.9074,Medium,12,0.37,5.16619999999999,1052.641895833322
D711,F5,P191,663.16,16.58,21.82,1,2026-04-25,17.438758239201967,77.919270083579,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.08,5.240000000000002,651.0205713808159,318.3168,53.0528,1,5,1,371.3696,Very Long,25,0.27999999999999997,5.105950000000006,966.5872140965888
D712,F2,P178,518.52,12.96,24.86,1,2026-04-23,12.31170505848187,76.94603107470314,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.74,0.68,11.899999999999999,517.9920200466381,383.7048,352.59360000000004,2,3,0,736.2984,Long,23,0.71,11.150700000000024,7554.2619912126775
D713,F5,P42,632.82,15.82,30.56,1,2026-04-09,13.61375361868317,79.16610876538816,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.84,0.43,14.739999999999998,616.3285665705265,531.5688,272.11260000000004,1,3,0,803.6814,Long,9,0.635,9.662399999999986,5199.579467360085
D714,F2,P101,334.72,8.37,12.14,1,2026-04-05,14.931750276662878,77.9533641844525,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,3.7700000000000014,327.3642795457012,20.0832,247.6928,1,6,1,267.776,Medium,5,0.4,4.346949999999996,534.6434989842694
D715,F5,P63,655.19,16.38,24.48,1,2026-04-30,17.57043418271831,77.69816471939554,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.92,0.25,8.100000000000001,644.0777112629396,602.7748,163.7975,2,3,0,766.5723,Very Long,30,0.585,9.279849999999978,6253.794399911905
D716,F1,P114,331.39,8.28,16.52,1,2026-04-07,17.981750191179312,79.62457477619162,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,8.24,331.97067432730006,321.44829999999996,228.65909999999997,2,1,0,550.1073999999999,Medium,7,0.83,8.432691666666676,4816.944366110709
D717,F4,P4,582.14,14.55,22.3,1,2026-04-18,13.862170723442434,72.72485147626257,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,7.75,568.9497083619831,413.3194,145.535,3,5,1,558.8543999999999,Long,18,0.48,7.93465,4403.41450706808
D718,F4,P135,558.3,13.96,20.25,1,2026-04-05,14.625221339797855,73.24033293382195,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.06,0.74,6.289999999999999,546.6392305403327,33.498,413.14199999999994,3,6,1,446.63999999999993,Long,5,0.4,6.570474999999988,2224.790458834098
D719,F4,P21,463.88,11.6,22.84,1,2026-04-04,16.16667408020659,79.68937619479479,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,11.24,461.69355018744545,449.9636,463.88,1,5,1,913.8435999999999,Medium,4,0.985,11.726899999999986,9201.794898431832
D720,F1,P113,103.33,2.58,3.64,1,2026-04-12,14.236482734374068,79.06795217813007,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.51,0.23,1.06,102.40336428618059,52.6983,23.765900000000002,2,6,1,76.4642,Short,12,0.37,1.2448000000000004,71.89005629366895
D721,F5,P186,403.73,10.09,22.56,1,2026-04-27,15.38776753846495,76.54816226999966,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,12.469999999999999,395.31871172043435,322.98400000000004,395.6554,1,0,0,718.6394,Medium,27,0.89,11.912849999999993,6730.891656139518
D722,F5,P134,490.11,12.25,20.85,1,2026-04-28,15.507792984144697,77.3762090823616,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.56,0.32,8.600000000000001,478.75846818721635,274.46160000000003,156.83520000000001,2,1,0,431.2968000000001,Long,28,0.44000000000000006,7.159849999999986,2310.446403287521
D723,F4,P70,742.25,18.56,29.62,1,2026-04-21,16.741573791035147,72.64682661066172,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,11.060000000000002,729.4007739831497,423.0825,549.265,3,1,0,972.3475,Very Long,21,0.655,12.760641071428594,13241.249499734484
D724,F5,P5,426.06,10.65,16.08,1,2026-04-30,16.9470880746647,75.05969593013731,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.92,0.25,5.429999999999998,424.2658824531045,391.97520000000003,106.515,1,3,0,498.4902,Medium,30,0.585,6.336299999999993,2090.3673396948484
D725,F2,P63,252.54,6.31,11.07,1,2026-04-13,17.57043418271831,77.69816471939554,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,4.760000000000001,243.11169738835946,146.4732,217.18439999999998,2,0,0,363.6576,Short,13,0.72,5.1802499999999965,1701.9843417568347
D726,F1,P179,264.12,6.6,10.51,1,2026-04-14,14.692433719109813,77.24578108304594,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.88,0.24,3.91,255.89396306090134,232.4256,63.388799999999996,1,1,0,295.8144,Short,14,0.56,4.100349999999997,790.8364469962869
D727,F2,P193,71.5,1.79,2.68,1,2026-04-10,16.274619788244507,75.97248952546462,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.22,0.4,0.8900000000000001,70.46217632140339,15.73,28.6,2,4,0,44.33,Short,10,0.31,0.8183499999999982,24.990013557199838
D728,F5,P63,655.19,16.38,29.88,1,2026-04-02,17.57043418271831,77.69816471939554,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.95,0.78,13.5,644.0777112629396,622.4305,511.04820000000007,2,3,0,1133.4787000000001,Very Long,2,0.865,13.679099999999995,16336.521363980473
D729,F5,P195,136.35,3.41,5.64,1,2026-04-19,12.799879097294909,72.42788237397895,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.33,0.43,2.2299999999999995,134.04317676471788,44.9955,58.6305,2,6,1,103.626,Short,19,0.38,1.3844000000000014,100.42788846618336
D730,F2,P73,345.81,8.65,11.2,1,2026-04-12,19.867385127158744,75.19059553955643,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,2.549999999999999,346.1626003765519,176.3631,79.5363,3,6,1,255.8994,Medium,12,0.37,3.1110333333333333,713.639114186617
D731,F4,P160,321.82,8.05,13.8,1,2026-04-11,14.491306475130354,79.83608422897207,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.89,0.15,5.75,317.9242473235847,286.4198,48.272999999999996,3,5,1,334.69280000000003,Medium,11,0.52,5.354000000000001,1905.3319896664245
D732,F2,P168,217.53,5.44,9.32,1,2026-04-08,16.3150195872005,77.47171015518512,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.87,3.88,209.39689837302302,182.7252,189.2511,2,2,0,371.97630000000004,Short,8,0.855,4.266249999999999,1649.753311857635
D733,F3,P62,628.13,15.7,26.04,1,2026-04-13,14.031323311474758,73.9750085027088,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.58,0.86,10.34,622.792592203113,364.31539999999995,540.1918,1,0,0,904.5071999999999,Long,13,0.72,14.202553571428561,8617.508980821893
D734,F3,P24,88.14,2.2,3.18,1,2026-04-01,19.722042458113105,76.85627398149347,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.21,0.98,88.27674786542426,48.477000000000004,18.5094,1,2,0,66.9864,Short,1,0.38,1.0023499999999987,38.92871800554434
D735,F1,P179,264.12,6.6,13.98,1,2026-04-02,14.692433719109813,77.24578108304594,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.95,0.78,7.380000000000001,255.89396306090134,250.914,206.0136,1,3,0,456.9276,Short,2,0.865,7.233050000000025,2631.5667443434972
D736,F3,P138,780.84,19.52,27.31,1,2026-04-20,12.310677875435385,74.42612411738578,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,7.789999999999999,778.8917147453677,195.21,320.1444,2,0,0,515.3544,Very Long,20,0.32999999999999996,7.029049999999988,2264.607099658032
D737,F5,P79,167.18,4.18,7.36,1,2026-04-27,14.789327898333834,72.76941240873137,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,3.1800000000000006,166.40066365333243,133.744,163.8364,3,0,0,297.5804,Short,27,0.89,3.7256999999999927,1470.750746792439
D738,F4,P192,345.73,8.64,10.76,1,2026-04-25,13.905889219231836,75.02183108941036,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.48,0.08,2.119999999999999,339.2164750535489,165.9504,27.6584,1,5,1,193.6088,Medium,25,0.27999999999999997,2.298433333333337,229.90405819625937
D739,F4,P109,839.78,20.99,34.99,1,2026-04-18,18.913340520575225,73.84148214593245,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,14.000000000000004,832.7611676683739,596.2438,209.945,3,5,1,806.1887999999999,Very Long,18,0.48,12.95045,10334.274701172915
D740,F2,P2,75.91,1.9,3.92,1,2026-04-02,16.198197282067113,75.19888777372205,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.95,0.78,2.02,75.15621429629994,72.11449999999999,59.2098,1,3,0,131.3243,Short,2,0.865,1.9350499999999982,208.75554427033788
D741,F5,P16,342.04,8.55,11.74,1,2026-04-20,13.66353330294551,76.54160262255994,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.25,0.41,3.1899999999999995,333.13473801059575,85.51,140.2364,1,0,0,225.7464,Medium,20,0.32999999999999996,3.4358000000000044,368.9964595236784
D742,F4,P198,590.5,14.76,22.32,1,2026-04-20,17.414159235394425,75.86016759714114,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.25,0.41,7.5600000000000005,588.9562025950372,147.625,242.105,3,0,0,389.73,Long,20,0.32999999999999996,6.708749999999982,2051.542357541237
D743,F1,P41,510.9,12.77,17.84,1,2026-04-16,12.88712656649465,75.51469201492615,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,5.07,499.89659552707496,178.81499999999997,362.739,1,3,0,541.554,Long,16,0.53,5.982350000000005,1804.4490222777213
D744,F4,P45,512.81,12.82,15.64,1,2026-04-24,16.83533903422254,76.31872873041338,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.24,0.4,2.8200000000000003,512.0593604346558,123.07439999999998,205.124,2,4,0,328.1984,Long,24,0.32,3.702300000000007,756.9996872004642
D745,F2,P6,343.61,8.59,14.02,1,2026-04-13,19.865847086454306,75.73410314598384,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,5.43,344.16262498611525,199.2938,295.5046,2,0,0,494.7984,Medium,13,0.72,5.577349999999991,2482.328282969846
D746,F1,P132,293.09,7.33,12.67,1,2026-04-09,12.406148248315176,79.09293719160527,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.43,5.34,293.2919529417908,246.19559999999996,126.02869999999999,3,3,0,372.22429999999997,Short,9,0.635,4.57275,1916.226572392367
D747,F3,P142,361.82,9.05,17.86,1,2026-04-07,18.73618460009585,73.55504027195899,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.97,0.69,8.809999999999999,343.11338779793977,350.9654,249.65579999999997,2,1,0,600.6211999999999,Medium,7,0.83,8.495416666666644,5293.651584539059
D748,F1,P23,354.92,8.87,13.13,1,2026-04-06,16.317537059112638,76.69400932531079,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,4.260000000000002,344.625375229283,195.20600000000002,251.9932,3,0,0,447.1992,Medium,6,0.63,4.818899999999996,2267.259184757201
D749,F5,P25,130.53,3.26,5.06,1,2026-04-06,14.207993456180349,74.37018804563266,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.71,1.7999999999999998,128.5402495560919,71.79150000000001,92.6763,1,0,0,164.4678,Short,6,0.63,1.8463000000000047,195.9107104139167
D750,F4,P54,202.61,5.07,7.85,1,2026-04-30,14.177057995077082,77.1815209643309,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.92,0.25,2.7799999999999994,202.38968087104078,186.40120000000002,50.6525,3,3,0,237.05370000000002,Short,30,0.585,2.851799999999992,755.3772959899278
D751,F1,P81,161.99,4.05,6.66,1,2026-04-19,16.14201080421984,78.70168084725863,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.33,0.43,2.6100000000000003,160.01925986626517,53.456700000000005,69.6557,2,6,1,123.11240000000001,Short,19,0.38,2.013500000000001,171.93282314585716
D752,F4,P14,563.96,14.1,26.23,1,2026-04-14,15.128484860585926,73.4578887023045,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.88,0.24,12.13,553.1844972398674,496.2848,135.3504,2,1,0,631.6352,Long,14,0.56,8.795950000000014,4784.0452552131865
D753,F1,P10,830.11,20.75,32.71,1,2026-04-01,15.083332020319329,72.1277300177617,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,11.96,803.0507448475704,456.56050000000005,174.32309999999998,1,2,0,630.8836,Very Long,1,0.38,11.683850000000014,3978.868782521011
D754,F1,P43,355.51,8.89,16.17,1,2026-04-03,15.802961785456894,76.50620457581107,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.11,0.93,7.280000000000001,344.1630027733898,39.1061,330.6243,1,4,0,369.73040000000003,Medium,3,0.52,6.497049999999991,1233.3510574180104
D755,F3,P26,810.98,20.27,43.37,1,2026-04-27,13.32213551250402,72.12509125392955,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.8,0.98,23.099999999999998,799.260991016486,648.7840000000001,794.7604,1,0,0,1443.5444000000002,Very Long,27,0.89,18.383699999999976,20778.81069444487
D756,F5,P52,137.77,3.44,5.48,1,2026-04-14,14.594760168042193,72.97670363760538,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,2.0400000000000005,137.380759610148,121.23760000000001,33.0648,3,1,0,154.3024,Short,14,0.56,2.243410000000005,382.91315417130266
D757,F2,P114,469.93,11.75,20.04,1,2026-04-29,17.981750191179312,79.62457477619162,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,8.29,451.0339346759645,18.7972,432.3356,2,2,0,451.1328,Long,29,0.48000000000000004,7.4231999999999845,2153.125285381182
D758,F1,P155,521.67,13.04,21.82,1,2026-04-26,17.256890628001337,75.48538318942313,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.53,0.44,8.780000000000001,506.8151804640437,276.4851,229.5348,1,6,1,506.0199,Long,26,0.485,8.842549999999987,2552.555138715134
D759,F4,P62,456.91,11.42,23.15,1,2026-04-02,14.031323311474758,73.9750085027088,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,11.729999999999999,447.33948579523866,434.0645,356.38980000000004,1,3,0,790.4543000000001,Medium,2,0.865,11.833950000000005,7407.813077938734
